timestamp,value,label,scale_factor,offset_factor,original_ts
6/7/2016,12058.9257,0,1,0,12058.9257
6/8/2016,9047.304402,0,1,0,9047.304402
6/9/2016,17613.35016,0,1,0,17613.35016
6/10/2016,16675.38213,0,1,0,16675.38213
6/11/2016,12162.05239,0,1,0,12162.05239
6/12/2016,15392.44073,0,1,0,15392.44073
6/13/2016,8840.502667,0,1,0,8840.502667
6/14/2016,17667.7854,0,1,0,17667.7854
6/15/2016,13272.91036,0,1,0,13272.91036
6/16/2016,15435.22704,0,1,0,15435.22704
6/17/2016,17312.5927,0,1,0,17312.5927
6/18/2016,15793.24298,0,1,0,15793.24298
6/19/2016,14645.80426,0,1,0,14645.80426
6/20/2016,12907.32289,0,1,0,12907.32289
6/21/2016,17097.48907,0,1,0,17097.48907
6/22/2016,17432.06211,0,1,0,17432.06211
6/23/2016,15066.99751,0,1,0,15066.99751
6/24/2016,15767.22578,0,1,0,15767.22578
6/25/2016,17051.9254,0,1,0,17051.9254
6/26/2016,13037.92971,0,1,0,13037.92971
6/27/2016,14387.62744,0,1,0,14387.62744
6/28/2016,6930.364522,0,1,0,6930.364522
6/29/2016,16878.06264,0,1,0,16878.06264
6/30/2016,16723.31916,0,1,0,16723.31916
7/1/2016,5498.009179,0,1,0,5498.009179
7/2/2016,17157.88012,0,1,0,17157.88012
7/3/2016,17332.12223,0,1,0,17332.12223
7/4/2016,17295.61569,0,1,0,17295.61569
7/5/2016,13235.75194,0,1,0,13235.75194
7/6/2016,12346.71557,0,1,0,12346.71557
7/7/2016,15979.6675,0,1,0,15979.6675
7/8/2016,8511.632893,0,1,0,8511.632893
7/9/2016,10714.80593,0,1,0,10714.80593
7/10/2016,16743.79545,0,1,0,16743.79545
7/11/2016,10465.98616,0,1,0,10465.98616
7/12/2016,13542.79897,0,1,0,13542.79897
7/13/2016,16230.6392,0,1,0,16230.6392
7/14/2016,12741.06813,0,1,0,12741.06813
7/15/2016,8116.899969,0,1,0,8116.899969
7/16/2016,14675.80697,0,1,0,14675.80697
7/17/2016,12690.82497,0,1,0,12690.82497
7/18/2016,16118.9344,0,1,0,16118.9344
7/19/2016,16565.79637,0,1,0,16565.79637
7/20/2016,16241.31914,0,1,0,16241.31914
7/21/2016,13398.60374,0,1,0,13398.60374
7/22/2016,16493.95024,0,1,0,16493.95024
7/23/2016,16633.68645,0,1,0,16633.68645
7/24/2016,8807.709801,0,1,0,8807.709801
7/25/2016,11937.17189,0,1,0,11937.17189
7/26/2016,16749.95328,0,1,0,16749.95328
7/27/2016,12436.17591,0,1,0,12436.17591
7/28/2016,11706.96682,0,1,0,11706.96682
7/29/2016,14378.69904,0,1,0,14378.69904
7/30/2016,12891.06046,0,1,0,12891.06046
7/31/2016,7544.994413,0,1,0,7544.994413
8/1/2016,11622.8978,0,1,0,11622.8978
8/2/2016,16123.99113,0,1,0,16123.99113
8/3/2016,12225.76622,0,1,0,12225.76622
8/4/2016,15836.54076,0,1,0,15836.54076
8/5/2016,10772.298,0,1,0,10772.298
8/6/2016,15972.36944,0,1,0,15972.36944
8/7/2016,16449.38901,0,1,0,16449.38901
8/8/2016,16394.4029,0,1,0,16394.4029
8/9/2016,14217.84611,0,1,0,14217.84611
8/10/2016,15577.9458,0,1,0,15577.9458
8/11/2016,11472.2919,0,1,0,11472.2919
8/12/2016,10604.92496,0,1,0,10604.92496
8/13/2016,5076.5501,0,1,0,5076.5501
8/14/2016,11204.96498,0,1,0,11204.96498
8/15/2016,13064.49892,0,1,0,13064.49892
8/16/2016,4547.21845,0,1,0,4547.21845
8/17/2016,8642.907993,0,1,0,8642.907993
8/18/2016,12515.8379,0,1,0,12515.8379
8/19/2016,14470.42614,0,1,0,14470.42614
8/20/2016,13323.53017,0,1,0,13323.53017
8/21/2016,11385.15613,0,1,0,11385.15613
8/22/2016,15573.99967,0,1,0,15573.99967
8/23/2016,14444.98876,0,1,0,14444.98876
8/24/2016,13820.1046,0,1,0,13820.1046
8/25/2016,9665.762642,0,1,0,9665.762642
8/26/2016,14253.27868,0,1,0,14253.27868
8/27/2016,10590.89804,0,1,0,10590.89804
8/28/2016,10603.68187,0,1,0,10603.68187
8/29/2016,14195.88516,0,1,0,14195.88516
8/30/2016,12058.92766,0,1,0,12058.92766
8/31/2016,14531.55026,0,1,0,14531.55026
9/1/2016,7123.906239,0,1,0,7123.906239
9/2/2016,15423.20875,0,1,0,15423.20875
9/3/2016,15068.69875,0,1,0,15068.69875
9/4/2016,15040.96057,0,1,0,15040.96057
9/5/2016,14713.55201,0,1,0,14713.55201
9/6/2016,11874.96313,0,1,0,11874.96313
9/7/2016,9769.946023,0,1,0,9769.946023
9/8/2016,8950.724075,0,1,0,8950.724075
9/9/2016,13579.60081,0,1,0,13579.60081
9/10/2016,4142.278742,0,1,0,4142.278742
9/11/2016,14821.46104,0,1,0,14821.46104
9/12/2016,14275.95755,0,1,0,14275.95755
9/13/2016,11878.62238,0,1,0,11878.62238
9/14/2016,11676.93387,0,1,0,11676.93387
9/15/2016,14315.44584,0,1,0,14315.44584
9/16/2016,13964.71143,0,1,0,13964.71143
9/17/2016,2598.907179,0,1,0,2598.907179
9/18/2016,11660.99474,0,1,0,11660.99474
9/19/2016,13570.28841,0,1,0,13570.28841
9/20/2016,13691.29329,0,1,0,13691.29329
9/21/2016,10583.70674,0,1,0,10583.70674
9/22/2016,6265.073181,0,1,0,6265.073181
9/23/2016,5232.727898,0,1,0,5232.727898
9/24/2016,14038.01394,0,1,0,14038.01394
9/25/2016,12654.35384,0,1,0,12654.35384
9/26/2016,1625.909386,0,1,0,1625.909386
9/27/2016,7397.961091,0,1,0,7397.961091
9/28/2016,10923.2681,0,1,0,10923.2681
9/29/2016,3197.512172,0,1,0,3197.512172
9/30/2016,8441.141523,0,1,0,8441.141523
10/1/2016,2147.277639,0,1,0,2147.277639
10/2/2016,6069.454182,0,1,0,6069.454182
10/3/2016,3380.437851,0,1,0,3380.437851
10/4/2016,7880.70554,0,1,0,7880.70554
10/5/2016,11006.06331,0,1,0,11006.06331
10/6/2016,12122.63788,0,1,0,12122.63788
10/7/2016,12172.60461,0,1,0,12172.60461
10/8/2016,7746.777809,0,1,0,7746.777809
10/9/2016,9356.678858,0,1,0,9356.678858
10/10/2016,12408.47864,0,1,0,12408.47864
10/11/2016,8903.760277,0,1,0,8903.760277
10/12/2016,10800.56899,0,1,0,10800.56899
10/13/2016,6925.091832,0,1,0,6925.091832
10/14/2016,9080.407031,0,1,0,9080.407031
10/15/2016,10736.96556,0,1,0,10736.96556
10/16/2016,1971.100527,0,1,0,1971.100527
10/17/2016,1673.309357,0,1,0,1673.309357
10/18/2016,6094.850347,0,1,0,6094.850347
10/19/2016,10885.17127,0,1,0,10885.17127
10/20/2016,1149.93958,0,1,0,1149.93958
10/21/2016,1761.275453,0,1,0,1761.275453
10/22/2016,5851.094541,0,1,0,5851.094541
10/23/2016,3780.519499,0,1,0,3780.519499
10/24/2016,1416.322534,0,1,0,1416.322534
10/25/2016,3874.559552,0,1,0,3874.559552
10/26/2016,7296.041109,0,1,0,7296.041109
10/27/2016,1123.199117,0,1,0,1123.199117
10/28/2016,10268.54782,0,1,0,10268.54782
10/29/2016,2718.261457,0,1,0,2718.261457
10/30/2016,5185.745042,0,1,0,5185.745042
10/31/2016,8134.856078,0,1,0,8134.856078
11/1/2016,3272.181594,0,1,0,3272.181594
11/2/2016,5151.105865,0,1,0,5151.105865
11/3/2016,5448.574097,0,1,0,5448.574097
11/4/2016,7197.965785,0,1,0,7197.965785
11/5/2016,7207.150503,0,1,0,7207.150503
11/6/2016,9558.815469,0,1,0,9558.815469
11/7/2016,9677.374841,0,1,0,9677.374841
11/8/2016,4200.842926,0,1,0,4200.842926
11/9/2016,5352.217187,0,1,0,5352.217187
11/10/2016,9288.871425,0,1,0,9288.871425
11/11/2016,6058.679227,0,1,0,6058.679227
11/12/2016,8942.693988,0,1,0,8942.693988
11/13/2016,9102.354531,0,1,0,9102.354531
11/14/2016,7811.352982,0,1,0,7811.352982
11/15/2016,8407.817663,0,1,0,8407.817663
11/16/2016,1545.215941,0,1,0,1545.215941
11/17/2016,8138.004633,0,1,0,8138.004633
11/18/2016,7492.199238,0,1,0,7492.199238
11/19/2016,1099.045748,0,1,0,1099.045748
11/20/2016,2031.556268,0,1,0,2031.556268
11/21/2016,1137.096212,0,1,0,1137.096212
11/22/2016,4725.92244,0,1,0,4725.92244
11/23/2016,2776.418651,0,1,0,2776.418651
11/24/2016,1261.797337,0,1,0,1261.797337
11/25/2016,1638.054483,0,1,0,1638.054483
11/26/2016,4216.258576,0,1,0,4216.258576
11/27/2016,1777.546122,0,1,0,1777.546122
11/28/2016,4494.776617,0,1,0,4494.776617
11/29/2016,3774.900129,0,1,0,3774.900129
11/30/2016,3646.466546,0,1,0,3646.466546
12/1/2016,1747.528402,0,1,0,1747.528402
12/2/2016,1052.122057,0,1,0,1052.122057
12/3/2016,820.0257908,0,1,0,820.0257908
12/4/2016,4218.219725,0,1,0,4218.219725
12/5/2016,3552.521969,0,1,0,3552.521969
12/6/2016,5090.250222,0,1,0,5090.250222
12/7/2016,1132.237728,0,1,0,1132.237728
12/8/2016,1696.908644,0,1,0,1696.908644
12/9/2016,3598.968617,0,1,0,3598.968617
12/10/2016,1615.676292,0,1,0,1615.676292
12/11/2016,2467.743295,0,1,0,2467.743295
12/12/2016,610.7155271,0,1,0,610.7155271
12/13/2016,670.4859267,0,1,0,670.4859267
12/14/2016,7615.791087,0,1,0,7615.791087
12/15/2016,753.563629,0,1,0,753.563629
12/16/2016,4902.527479,0,1,0,4902.527479
12/17/2016,1100.27025,0,1,0,1100.27025
12/18/2016,6304.927849,0,1,0,6304.927849
12/19/2016,8102.365431,0,1,0,8102.365431
12/20/2016,2365.117597,0,1,0,2365.117597
12/21/2016,4856.441026,0,1,0,4856.441026
12/22/2016,1131.515869,0,1,0,1131.515869
12/23/2016,4668.423247,0,1,0,4668.423247
12/24/2016,1217.774744,0,1,0,1217.774744
12/25/2016,8297.247098,0,1,0,8297.247098
12/26/2016,354.790658,0,1,0,354.790658
12/27/2016,583.8686044,0,1,0,583.8686044
12/28/2016,697.8526992,0,1,0,697.8526992
12/29/2016,1218.497999,0,1,0,1218.497999
12/30/2016,2106.768794,0,1,0,2106.768794
12/31/2016,6796.460233,0,1,0,6796.460233
1/1/2017,8035.558961,0,1,0,8035.558961
1/2/2017,7697.33017,0,1,0,7697.33017
1/3/2017,611.8428427,0,1,0,611.8428427
1/4/2017,2145.472819,0,1,0,2145.472819
1/5/2017,5507.994479,0,1,0,5507.994479
1/6/2017,8355.523289,0,1,0,8355.523289
1/7/2017,6388.470862,0,1,0,6388.470862
1/8/2017,5766.433729,0,1,0,5766.433729
1/9/2017,1650.659162,0,1,0,1650.659162
1/10/2017,726.1968565,0,1,0,726.1968565
1/11/2017,4497.152034,0,1,0,4497.152034
1/12/2017,1887.049211,0,1,0,1887.049211
1/13/2017,3094.501209,0,1,0,3094.501209
1/14/2017,4079.472195,0,1,0,4079.472195
1/15/2017,3326.534211,0,1,0,3326.534211
1/16/2017,5812.106978,0,1,0,5812.106978
1/17/2017,1404.065797,0,1,0,1404.065797
1/18/2017,4197.159097,0,1,0,4197.159097
1/19/2017,1786.822033,0,1,0,1786.822033
1/20/2017,1783.320777,0,1,0,1783.320777
1/21/2017,2560.988895,0,1,0,2560.988895
1/22/2017,3438.953305,0,1,0,3438.953305
1/23/2017,2792.868953,0,1,0,2792.868953
1/24/2017,2548.772662,0,1,0,2548.772662
1/25/2017,2555.589484,0,1,0,2555.589484
1/26/2017,3425.040313,0,1,0,3425.040313
1/27/2017,4194.337589,0,1,0,4194.337589
1/28/2017,932.4250351,0,1,0,932.4250351
1/29/2017,2703.750212,0,1,0,2703.750212
1/30/2017,10368.89079,0,1,0,10368.89079
1/31/2017,6297.887558,0,1,0,6297.887558
2/1/2017,2889.76547,0,1,0,2889.76547
2/2/2017,4619.370324,0,1,0,4619.370324
2/3/2017,6875.091433,0,1,0,6875.091433
2/4/2017,4964.080344,0,1,0,4964.080344
2/5/2017,878.6688748,0,1,0,878.6688748
2/6/2017,2687.379738,0,1,0,2687.379738
2/7/2017,1523.81691,0,1,0,1523.81691
2/8/2017,3462.532044,0,1,0,3462.532044
2/9/2017,10388.94637,0,1,0,10388.94637
2/10/2017,2945.447652,0,1,0,2945.447652
2/11/2017,1670.895842,0,1,0,1670.895842
2/12/2017,1479.479283,0,1,0,1479.479283
2/13/2017,3076.442331,0,1,0,3076.442331
2/14/2017,2986.90705,0,1,0,2986.90705
2/15/2017,1244.210765,0,1,0,1244.210765
2/16/2017,7726.607565,0,1,0,7726.607565
2/17/2017,8428.682662,0,1,0,8428.682662
2/18/2017,11397.35586,0,1,0,11397.35586
2/19/2017,11951.69615,0,1,0,11951.69615
2/20/2017,11456.33573,0,1,0,11456.33573
2/21/2017,2825.978198,0,1,0,2825.978198
2/22/2017,8013.700769,0,1,0,8013.700769
2/23/2017,8383.303155,0,1,0,8383.303155
2/24/2017,1453.863065,0,1,0,1453.863065
2/25/2017,3835.465222,0,1,0,3835.465222
2/26/2017,10835.62675,0,1,0,10835.62675
2/27/2017,10647.56932,0,1,0,10647.56932
2/28/2017,4249.653885,0,1,0,4249.653885
3/1/2017,2360.89877,0,1,0,2360.89877
3/2/2017,8319.971505,0,1,0,8319.971505
3/3/2017,7330.756977,0,1,0,7330.756977
3/4/2017,14067.36507,0,1,0,14067.36507
3/5/2017,11337.51371,0,1,0,11337.51371
3/6/2017,2492.82186,0,1,0,2492.82186
3/7/2017,2722.088521,0,1,0,2722.088521
3/8/2017,7323.021454,0,1,0,7323.021454
3/9/2017,9225.690995,0,1,0,9225.690995
3/10/2017,8958.179627,0,1,0,8958.179627
3/11/2017,4519.617184,0,1,0,4519.617184
3/12/2017,12952.58703,0,1,0,12952.58703
3/13/2017,5659.141818,0,1,0,5659.141818
3/14/2017,8466.366477,0,1,0,8466.366477
3/15/2017,12163.64733,0,1,0,12163.64733
3/16/2017,13329.17463,0,1,0,13329.17463
3/17/2017,14137.33906,0,1,0,14137.33906
3/18/2017,6045.77625,0,1,0,6045.77625
3/19/2017,14586.97583,0,1,0,14586.97583
3/20/2017,8986.260958,0,1,0,8986.260958
3/21/2017,13403.27977,0,1,0,13403.27977
3/22/2017,15179.49704,0,1,0,15179.49704
3/23/2017,14179.23228,0,1,0,14179.23228
3/24/2017,4497.408637,0,1,0,4497.408637
3/25/2017,5407.316989,0,1,0,5407.316989
3/26/2017,4108.351942,0,1,0,4108.351942
3/27/2017,4570.337487,0,1,0,4570.337487
3/28/2017,5069.351766,0,1,0,5069.351766
3/29/2017,10585.01784,0,1,0,10585.01784
3/30/2017,3698.611591,0,1,0,3698.611591
3/31/2017,2013.974209,0,1,0,2013.974209
4/1/2017,12790.01665,0,1,0,12790.01665
4/2/2017,12732.84516,0,1,0,12732.84516
4/3/2017,5281.660664,0,1,0,5281.660664
4/4/2017,2704.546749,0,1,0,2704.546749
4/5/2017,9869.262499,0,1,0,9869.262499
4/6/2017,1751.458,0,1,0,1751.458
4/7/2017,11025.93,0,1,0,11025.93
4/8/2017,15671.91039,0,1,0,15671.91039
4/9/2017,13519.7735,0,1,0,13519.7735
4/10/2017,10514.50571,0,1,0,10514.50571
4/11/2017,10823.98612,0,1,0,10823.98612
4/12/2017,3997.439117,0,1,0,3997.439117
4/13/2017,15299.04833,0,1,0,15299.04833
4/14/2017,16001.83783,0,1,0,16001.83783
4/15/2017,6355.966562,0,1,0,6355.966562
4/16/2017,4231.637883,0,1,0,4231.637883
4/17/2017,8647.660013,0,1,0,8647.660013
4/18/2017,16230.08574,0,1,0,16230.08574
4/19/2017,7113.405113,0,1,0,7113.405113
4/20/2017,3003.801653,0,1,0,3003.801653
4/21/2017,8874.711746,0,1,0,8874.711746
4/22/2017,15545.16495,0,1,0,15545.16495
4/23/2017,16370.35325,0,1,0,16370.35325
4/24/2017,15853.77541,0,1,0,15853.77541
4/25/2017,3463.607331,0,1,0,3463.607331
4/26/2017,7272.300269,0,1,0,7272.300269
4/27/2017,12895.95703,0,1,0,12895.95703
4/28/2017,14502.63997,0,1,0,14502.63997
4/29/2017,14221.65558,0,1,0,14221.65558
4/30/2017,4936.939505,0,1,0,4936.939505
5/1/2017,2582.075978,0,1,0,2582.075978
5/2/2017,5434.319709,0,1,0,5434.319709
5/3/2017,17075.47772,0,1,0,17075.47772
5/4/2017,5409.623744,0,1,0,5409.623744
5/5/2017,3267.114952,0,1,0,3267.114952
5/6/2017,3831.050324,0,1,0,3831.050324
5/7/2017,12252.55276,0,1,0,12252.55276
5/8/2017,15074.17662,0,1,0,15074.17662
5/9/2017,14767.4384,0,1,0,14767.4384
5/10/2017,15619.27596,0,1,0,15619.27596
5/11/2017,11108.36286,0,1,0,11108.36286
5/12/2017,9791.273623,0,1,0,9791.273623
5/13/2017,11456.53855,0,1,0,11456.53855
5/14/2017,11711.39072,0,1,0,11711.39072
5/15/2017,17182.73059,0,1,0,17182.73059
5/16/2017,8844.625104,0,1,0,8844.625104
5/17/2017,14620.1937,0,1,0,14620.1937
5/18/2017,11946.75478,0,1,0,11946.75478
5/19/2017,12217.98959,0,1,0,12217.98959
5/20/2017,17113.95494,0,1,0,17113.95494
5/21/2017,4163.287567,0,1,0,4163.287567
5/22/2017,4595.314506,0,1,0,4595.314506
5/23/2017,6622.826615,0,1,0,6622.826615
5/24/2017,14715.98664,0,1,0,14715.98664
5/25/2017,4435.710127,0,1,0,4435.710127
5/26/2017,10054.92241,0,1,0,10054.92241
5/27/2017,8387.10162,0,1,0,8387.10162
5/28/2017,15129.62569,0,1,0,15129.62569
5/29/2017,13930.50807,0,1,0,13930.50807
5/30/2017,11995.98176,0,1,0,11995.98176
5/31/2017,11303.72172,0,1,0,11303.72172
6/1/2017,11715.40629,0,1,0,11715.40629
6/2/2017,17557.00469,0,1,0,17557.00469
6/3/2017,17696.6498,0,1,0,17696.6498
6/4/2017,5914.53463,0,1,0,5914.53463
6/5/2017,2978.229952,0,1,0,2978.229952
6/6/2017,6493.697071,0,1,0,6493.697071
6/7/2017,17129.16936,0,1,0,17129.16936
6/8/2017,17190.30193,0,1,0,17190.30193
6/9/2017,14925.75281,0,1,0,14925.75281
6/10/2017,15029.46246,0,1,0,15029.46246
6/11/2017,13392.62318,0,1,0,13392.62318
6/12/2017,11462.70409,0,1,0,11462.70409
6/13/2017,7678.276428,0,1,0,7678.276428
6/14/2017,15799.25774,0,1,0,15799.25774
6/15/2017,5480.249203,0,1,0,5480.249203
6/16/2017,16116.87636,0,1,0,16116.87636
6/17/2017,9018.955106,0,1,0,9018.955106
6/18/2017,7613.943596,0,1,0,7613.943596
6/19/2017,13083.54702,0,1,0,13083.54702
6/20/2017,9274.51519,0,1,0,9274.51519
6/21/2017,14648.7103,0,1,0,14648.7103
6/22/2017,8056.090626,0,1,0,8056.090626
6/23/2017,9372.239453,0,1,0,9372.239453
6/24/2017,13283.61981,0,1,0,13283.61981
6/25/2017,12436.16258,0,1,0,12436.16258
6/26/2017,8355.282816,0,1,0,8355.282816
6/27/2017,13348.68402,0,1,0,13348.68402
6/28/2017,15227.54227,0,1,0,15227.54227
6/29/2017,6951.671693,0,1,0,6951.671693
6/30/2017,10491.67542,0,1,0,10491.67542
7/1/2017,9740.653477,0,1,0,9740.653477
7/2/2017,9053.382142,0,1,0,9053.382142
7/3/2017,16801.83395,0,1,0,16801.83395
7/4/2017,14736.11463,0,1,0,14736.11463
7/5/2017,17139.93434,0,1,0,17139.93434
7/6/2017,14876.0622,0,1,0,14876.0622
7/7/2017,13603.5541,0,1,0,13603.5541
7/8/2017,17006.53441,0,1,0,17006.53441
7/9/2017,9420.304433,0,1,0,9420.304433
7/10/2017,12203.81862,0,1,0,12203.81862
7/11/2017,14622.21127,0,1,0,14622.21127
7/12/2017,10059.83652,0,1,0,10059.83652
7/13/2017,3528.623852,0,1,0,3528.623852
7/14/2017,6496.218595,0,1,0,6496.218595
7/15/2017,16166.32052,0,1,0,16166.32052
7/16/2017,7303.780069,0,1,0,7303.780069
7/17/2017,8483.134339,0,1,0,8483.134339
7/18/2017,14712.53133,0,1,0,14712.53133
7/19/2017,15525.55573,0,1,0,15525.55573
7/20/2017,11102.85643,0,1,0,11102.85643
7/21/2017,15738.56854,0,1,0,15738.56854
7/22/2017,7583.53975,0,1,0,7583.53975
7/23/2017,8863.375183,0,1,0,8863.375183
7/24/2017,3877.90294,0,1,0,3877.90294
7/25/2017,16501.37019,0,1,0,16501.37019
7/26/2017,7255.735271,0,1,0,7255.735271
7/27/2017,16055.95848,0,1,0,16055.95848
7/28/2017,14754.4965,0,1,0,14754.4965
7/29/2017,16318.89359,0,1,0,16318.89359
7/30/2017,16400.46971,0,1,0,16400.46971
7/31/2017,15716.132,0,1,0,15716.132
8/1/2017,13387.16262,0,1,0,13387.16262
8/2/2017,10600.33606,0,1,0,10600.33606
8/3/2017,9544.931696,0,1,0,9544.931696
8/4/2017,6346.345376,0,1,0,6346.345376
8/5/2017,6917.287257,0,1,0,6917.287257
8/6/2017,13146.14266,0,1,0,13146.14266
8/7/2017,7710.311672,0,1,0,7710.311672
8/8/2017,15172.58496,0,1,0,15172.58496
8/9/2017,11679.66201,0,1,0,11679.66201
8/10/2017,11656.66004,0,1,0,11656.66004
8/11/2017,8479.842402,0,1,0,8479.842402
8/12/2017,10825.36552,0,1,0,10825.36552
8/13/2017,15998.11205,0,1,0,15998.11205
8/14/2017,14450.22011,0,1,0,14450.22011
8/15/2017,12070.76718,0,1,0,12070.76718
8/16/2017,12327.78784,0,1,0,12327.78784
8/17/2017,5581.226428,0,1,0,5581.226428
8/18/2017,7424.364705,0,1,0,7424.364705
8/19/2017,6518.034008,0,1,0,6518.034008
8/20/2017,11984.95504,0,1,0,11984.95504
8/21/2017,13690.17332,0,1,0,13690.17332
8/22/2017,4963.173456,0,1,0,4963.173456
8/23/2017,10846.731,0,1,0,10846.731
8/24/2017,10650.97172,0,1,0,10650.97172
8/25/2017,14779.26967,0,1,0,14779.26967
8/26/2017,12425.76755,0,1,0,12425.76755
8/27/2017,13468.93955,0,1,0,13468.93955
8/28/2017,10646.46948,0,1,0,10646.46948
8/29/2017,11902.76017,0,1,0,11902.76017
8/30/2017,10860.89447,0,1,0,10860.89447
8/31/2017,11692.89248,0,1,0,11692.89248
9/1/2017,15766.44409,0,1,0,15766.44409
9/2/2017,15340.05269,0,1,0,15340.05269
9/3/2017,5855.988043,0,1,0,5855.988043
9/4/2017,8499.54362,0,1,0,8499.54362
9/5/2017,8162.668745,0,1,0,8162.668745
9/6/2017,11169.63596,0,1,0,11169.63596
9/7/2017,8099.092496,0,1,0,8099.092496
9/8/2017,10231.58593,0,1,0,10231.58593
9/9/2017,14794.34696,0,1,0,14794.34696
9/10/2017,13948.93636,0,1,0,13948.93636
9/11/2017,13275.96829,0,1,0,13275.96829
9/12/2017,13899.17439,0,1,0,13899.17439
9/13/2017,11783.20378,0,1,0,11783.20378
9/14/2017,12480.36154,0,1,0,12480.36154
9/15/2017,10958.09173,0,1,0,10958.09173
9/16/2017,12829.83613,0,1,0,12829.83613
9/17/2017,9719.924231,0,1,0,9719.924231
9/18/2017,5243.403783,0,1,0,5243.403783
9/19/2017,4741.61625,0,1,0,4741.61625
9/20/2017,10891.98481,0,1,0,10891.98481
9/21/2017,12750.98978,0,1,0,12750.98978
9/22/2017,12595.61217,0,1,0,12595.61217
9/23/2017,12127.28809,0,1,0,12127.28809
9/24/2017,12723.97261,0,1,0,12723.97261
9/25/2017,11757.40487,0,1,0,11757.40487
9/26/2017,9555.367873,0,1,0,9555.367873
9/27/2017,4392.184167,0,1,0,4392.184167
9/28/2017,5620.846546,0,1,0,5620.846546
9/29/2017,3255.939291,0,1,0,3255.939291
9/30/2017,13431.0443,0,1,0,13431.0443
10/1/2017,13177.67292,0,1,0,13177.67292
10/2/2017,12772.56307,0,1,0,12772.56307
10/3/2017,12541.85016,0,1,0,12541.85016
10/4/2017,2217.137312,0,1,0,2217.137312
10/5/2017,12050.90595,0,1,0,12050.90595
10/6/2017,6183.642731,0,1,0,6183.642731
10/7/2017,3223.60777,0,1,0,3223.60777
10/8/2017,10146.85143,0,1,0,10146.85143
10/9/2017,9513.977564,0,1,0,9513.977564
10/10/2017,9856.844655,0,1,0,9856.844655
10/11/2017,1520.636947,0,1,0,1520.636947
10/12/2017,5754.905804,0,1,0,5754.905804
10/13/2017,3029.808981,0,1,0,3029.808981
10/14/2017,3533.829848,0,1,0,3533.829848
10/15/2017,2233.12565,0,1,0,2233.12565
10/16/2017,8835.587843,0,1,0,8835.587843
10/17/2017,10907.25254,0,1,0,10907.25254
10/18/2017,11271.60056,0,1,0,11271.60056
10/19/2017,10553.78083,0,1,0,10553.78083
10/20/2017,10984.6396,0,1,0,10984.6396
10/21/2017,8400.236193,0,1,0,8400.236193
10/22/2017,9540.212068,0,1,0,9540.212068
10/23/2017,3599.089808,0,1,0,3599.089808
10/24/2017,5728.06294,0,1,0,5728.06294
10/25/2017,6618.165066,0,1,0,6618.165066
10/26/2017,6104.532829,0,1,0,6104.532829
10/27/2017,6475.115599,0,1,0,6475.115599
10/28/2017,1025.133441,0,1,0,1025.133441
10/29/2017,4227.795995,0,1,0,4227.795995
10/30/2017,1965.992779,0,1,0,1965.992779
10/31/2017,2473.647439,0,1,0,2473.647439
11/1/2017,2947.781477,0,1,0,2947.781477
11/2/2017,1290.16402,0,1,0,1290.16402
11/3/2017,5403.396829,0,1,0,5403.396829
11/4/2017,3782.528871,0,1,0,3782.528871
11/5/2017,1295.095493,0,1,0,1295.095493
11/6/2017,2237.692249,0,1,0,2237.692249
11/7/2017,6282.730892,0,1,0,6282.730892
11/8/2017,7502.630642,0,1,0,7502.630642
11/9/2017,1448.632739,0,1,0,1448.632739
11/10/2017,6971.235774,0,1,0,6971.235774
11/11/2017,4704.75352,0,1,0,4704.75352
11/12/2017,2708.308752,0,1,0,2708.308752
11/13/2017,1638.445122,0,1,0,1638.445122
11/14/2017,1985.140712,0,1,0,1985.140712
11/15/2017,2636.603561,0,1,0,2636.603561
11/16/2017,1287.729812,0,1,0,1287.729812
11/17/2017,6417.957591,0,1,0,6417.957591
11/18/2017,2765.554721,0,1,0,2765.554721
11/19/2017,2514.584788,0,1,0,2514.584788
11/20/2017,2002.600242,0,1,0,2002.600242
11/21/2017,5262.94198,0,1,0,5262.94198
11/22/2017,1977.82968,0,1,0,1977.82968
11/23/2017,2591.267898,0,1,0,2591.267898
11/24/2017,4751.195413,0,1,0,4751.195413
11/25/2017,1224.139237,0,1,0,1224.139237
11/26/2017,1145.603637,0,1,0,1145.603637
11/27/2017,4037.317848,0,1,0,4037.317848
11/28/2017,7634.369045,0,1,0,7634.369045
11/29/2017,2184.211838,0,1,0,2184.211838
11/30/2017,1158.699159,0,1,0,1158.699159
12/1/2017,2350.534336,0,1,0,2350.534336
12/2/2017,5753.639725,0,1,0,5753.639725
12/3/2017,7158.68013,0,1,0,7158.68013
12/4/2017,4279.55777,0,1,0,4279.55777
12/5/2017,3924.298115,0,1,0,3924.298115
12/6/2017,2261.562896,0,1,0,2261.562896
12/7/2017,1456.733959,0,1,0,1456.733959
12/8/2017,5273.563592,0,1,0,5273.563592
12/9/2017,4171.323372,0,1,0,4171.323372
12/10/2017,2076.82227,0,1,0,2076.82227
12/11/2017,3531.690228,0,1,0,3531.690228
12/12/2017,2200.486921,0,1,0,2200.486921
12/13/2017,6632.50304,0,1,0,6632.50304
12/14/2017,5969.455709,0,1,0,5969.455709
12/15/2017,2651.869041,0,1,0,2651.869041
12/16/2017,4903.665826,0,1,0,4903.665826
12/17/2017,4714.336966,0,1,0,4714.336966
